test_id,guid,test_date,received_date,desktop_device_id,platform,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,isp_name,is_isp,connection_type,location_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,postal_code,client_ipv6_address,km_between
126554339,"AAE92F2B54594E98BC7C9258B27582CB","2019-09-01 00:05:13","2019-09-01 00:05:49","5614059","5","91.129.xxx.xxx",57720,15208,18,"Tallinn","Estonia","EE",59.4339,24.7549,"Compic OU","NetCom GSM as","1","2","2","Estonia","EE","Harju County","37","Tallinn",59.433,24.728,0.942704,"Tallinn, Estonia","Tallinn","locality","Estonia","EE","Harju County","Tallinna linn","","10137","",1.51545
126554340,"C8CF61D14CDB4C45840AE090C77EAE20","2019-09-01 00:05:14","2019-09-01 00:05:49","6928192","5","75.128.xxx.xxx",33972,9325,11,"Madison, WI","United States","US",43.0667,-89.4000,"Chrysalis Biosciences Corporation","Spectrum","1","2","1","United States","US","Wisconsin","WI","Madison",43.079,-89.375,1.5138,"Madison, WI, USA","Madison","locality","United States","US","Wisconsin","Dane County","","53714","",2.43351
126554341,"5F1E50B5B48E430AA76114B22EFD5645","2019-09-01 00:05:17","2019-09-01 00:05:51","8426567","5","24.7.xxx.xxx",104935,15713,12,"San Francisco, CA","United States","US",37.7749,-122.4194,"Comcast","Comcast Cable","1","2","1","United States","US","California","CA","Half Moon Bay",37.443,-122.412,22.9193,"Half Moon Bay, CA, USA","Half Moon Bay","locality","United States","US","California","San Mateo County","","94019","",36.8439
126554342,"56D1183AFDAE40A49953DE718AB6DEA6","2019-09-01 00:05:19","2019-09-01 00:05:52","933867","5","176.106.xxx.xxx",15840,18421,59,"Ivanovo","Russian Federation","RU",56.9967,40.9819,"MTT Connect","Net By Net Holding LLC","1","22","2","Russia","RU","Ivanovo Oblast","IVA","Ivanovo",56.997,40.971,0.397031,"Ivanovo, Ivanovo Oblast, Russia","Ivanovo","locality","Russia","RU","Ivanovo Oblast","gorod Ivanovo","","153000","",0.638249
126554343,"648E540EA4EC4B08834C208B715D0D88","2019-09-01 00:05:19","2019-09-01 00:05:52","8148581","5","103.121.xxx.xxx",14112,37608,22,"Chittagong","Bangladesh","BD",22.3375,91.8389,"DDN-Chittagong","Digital Dot Net","1","2","2","Bangladesh","BD","Chittagong Division","B","Chittagong",22.338,91.831,0.464496,"Chittagong, Bangladesh","Chittagong","locality","Bangladesh","BD","Chittagong Division","Chittagong","","","",0.746702
126554344,"6E86C2E5590C45538F79FE1B96D2815C","2019-09-01 00:05:10","2019-09-01 00:05:53","6804470","5","115.164.xxx.xxx",10008,16699,35,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","DIGI","1","22","2","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,6.72328,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50450","",10.808
126554345,"26699EBE90834EF39EA418489F409D55","2019-09-01 00:05:07","2019-09-01 00:05:53","4779677","5","77.20.xxx.xxx",163355,59123,23,"Verden","Germany","DE",52.9233,9.2350,"Marco Bungalski GmbH","Vodafone Kabel Deutschland","1","2","1","Germany","DE","Bremen","HB","Bremen",53.061,8.790,20.8576,"Bremen, Germany","Bremen","locality","Germany","DE","Bremen","Bremen","","28237","",33.5297
126554346,"4B0E53AA679541A68F3A60B2FF7D0E54","2019-09-01 00:05:18","2019-09-01 00:05:55","8056806","5","148.69.xxx.xxx",17590,10042,19,"Lisbon","Portugal","PT",38.7000,-9.1833,"Vodafone PT","Vodafone Portugal","1","2","2","Portugal","PT","Setubal","15","Barreiro",38.666,-9.066,6.70402,"2830, Portugal","Barreiro","locality","Portugal","PT","Setubal","","","2830","",10.7771
126554347,"0F7671B1186B43108431745546222919","2019-09-01 00:04:44","2019-09-01 00:05:55","7771763","5","111.71.xxx.xxx",46308,2624,366,"Taipei","Taiwan","TW",25.0333,121.5333,"Chief Telecom","Chunghwa Telecom","1","22","2","Taiwan","TW","Taipei City","TPE","Taipei",25.039,121.525,0.66117,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104","",1.06286
126554348,"698F407A0C094309898B259556BEB9D0","2019-09-01 00:05:56","2019-09-01 00:05:56","6225815","4","82.39.xxx.xxx",89899,36777,7,"Basildon","Great Britain","GB",51.5761,0.4887,"Virgin Media","Virgin Media","1","2","1","United Kingdom","GB","Kent","KEN","Rainham",51.350,0.600,16.3584,"Gillingham ME8, UK","Rainham","locality","United Kingdom","GB","England","Medway","","ME8","",26.2971
126554349,"A8B652FBD0BE4D1FB81663AEC39820FF","2019-09-01 00:05:19","2019-09-01 00:05:56","8192675","5","124.120.xxx.xxx",211253,155826,3,"Pathum Thani","Thailand","TH",14.0208,100.5250,"3BB","True Internet","1","0","2","Thailand","TH","Pathum Thani","13","Thanyaburi",14.016,100.733,13.9818,"Rangsit, Thanyaburi District, Pathum Thani, Thailand","Rangsit","locality","Thailand","TH","Pathum Thani","Thanyaburi District","","12110","",22.4764
126554350,"A3B0672F030A4E028E2004F0A0A35B61","2019-09-01 00:05:57","2019-09-01 00:05:57","7171508","4","78.15.xxx.xxx",45114,19286,5,"Cagliari","Italy","IT",39.2500,9.0500,"Tiscali","Tiscali SpA","1","22","2","Italy","IT","Sardinia","88","Selargius",39.256,9.167,6.31058,"Selargius CA, Italy","Selargius","locality","Italy","IT","Sardinia","Province of Cagliari","Selargius","09047","",10.1446
126554351,"1ECB5FF74A474EABA3DEB126CEB204BF","2019-09-01 00:13:40","2019-09-01 00:05:59","8382799","5","94.254.xxx.xxx",67374,55065,31,"Bydgoszcz","Poland","PL",53.1500,18.0000,"Awacom sp  z o o","Play","1","22","2","Poland","PL","Kuyavian-Pomeranian Voivodeship","KP","Bydgoszcz",53.150,18.000,0,"Bydgoszcz, Poland","Bydgoszcz","locality","Poland","PL","Kuyavian-Pomeranian Voivodeship","Bydgoszcz County","Bydgoszcz","85","",0
126554352,"D24192AF33CA4D7AA21DFA05761B2AB0","2019-08-31 23:59:34","2019-09-01 00:05:59","778696","4","207.126.xxx.xxx",32203,0,258,"Wellington, KS","United States","US",37.2672,-97.4000,"Sumner Communications","UNKNOWN","","2","2","United States","US","Kansas","KS","Cheney",37.655,-97.798,34.6689,"","","","","","","","","","",55.732
126554353,"5F95860E65854E9DB1BF5B3465B3342D","2019-09-01 00:05:19","2019-09-01 00:05:59","8394398","5","149.233.xxx.xxx",893,192,24,"Hamburg","Germany","DE",53.5653,10.0014,"Studio Funk GmbH & Co. KG","wilhelm.tel","1","2","2","Germany","DE","Hamburg","HH","Hamburg",53.550,10.000,1.05992,"Hamburg, Germany","Hamburg","locality","Germany","DE","Hamburg","","","22419","",1.70388
126554354,"A48E72A5A6D64C12AF679F5641A9E0B8","2019-09-01 00:05:25","2019-09-01 00:06:01","8426516","5","120.230.xxx.xxx",84626,15424,4,"Guangzhou","China","CN",23.1333,113.2667,"China Mobile,Guangdong","China Mobile Guangdong","1","2","2","China","CN","Guangdong","GD","Guangzhou",23.116,113.250,1.56439,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","","",2.51484
126554355,"5D1FABEDFE1642798B6E145687976361","2019-09-01 00:06:01","2019-09-01 00:06:01","","4","70.170.xxx.xxx",124897,10675,27,"Las Vegas, NV","US","US",36.1760,-115.1370,"HYPER NETWORKS 10G","Cox Communications","1","2","1","United States","US","Nevada","NV","Henderson",36.032,-115.024,11.72,"Henderson, NV, USA","Henderson","locality","United States","US","Nevada","Clark County","","89012","",18.8406
126554356,"128F2368DF8E4E00A3629B7D5CEE5044","2019-09-01 00:05:25","2019-09-01 00:06:01","7853586","5","85.26.xxx.xxx",7199,4961,42,"Samara","Russian Federation","RU",53.2333,50.1667,"Rostelecom","PJSC MegaFon","1","22","2","Russia","RU","Samara Oblast","SAM","Samara",53.183,50.118,3.98787,"Samara, Samara Oblast, Russia","Samara","locality","Russia","RU","Samara Oblast","gorod Samara","","443036","",6.41071
126554357,"0481A8A34D9245A7A1B32DFD09DCC8C8","2019-09-01 00:05:29","2019-09-01 00:06:02","8317188","5","195.142.xxx.xxx",23975,13,9,"Izmir","Turkey","TR",38.4202,27.1283,"Turkcell","Turkcell Superonline","1","22","2","Turkey","TR","Antalya","07","Antalya",36.900,30.720,223.007,"Antalya, Antalya, Turkey","Antalya","locality","Turkey","TR","Antalya","","","07310","",358.495
126554358,"DFC357C8BC0F48D5B02D283D06448757","2019-09-01 00:05:27","2019-09-01 00:06:02","7752802","5","86.123.xxx.xxx",295650,148954,1,"Bucharest","Romania","RO",44.4167,26.1000,"RCS & RDS","RCS & RDS S.A.","1","22","2","Romania","RO","Bucharest","B","Bucharest",44.433,26.100,1.14834,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","","","",1.84601
126554359,"80D48BF16B2040A9830AF6E959C4DBBE","2019-09-01 00:05:22","2019-09-01 00:06:02","8422356","5","42.110.xxx.xxx",2161,1259,87,"Kolkata","India","IN",22.5667,88.3667,"GTPLKCBPL Broadband Pvt. Ltd.","Vodafone India","1","2","2","India","IN","West Bengal","WB","Kolkata",22.569,88.369,0.278137,"Kolkata, West Bengal 700001, India","Kolkata","locality","India","IN","West Bengal","Kolkata","","700016","",0.447119
126554360,"AA325FA553D840A193F020B43BAFE0C2","2019-09-01 00:05:26","2019-09-01 00:06:03","4318836","5","121.121.xxx.xxx",102342,93641,7,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Maxis Communications","1","22","2","Malaysia","MY","Selangor","10","Seri Kembangan",3.033,101.716,7.3551,"Seri Kembangan, Selangor, Malaysia","Seri Kembangan","locality","Malaysia","MY","Selangor","Petaling","Petaling","43300","",11.8237
126554361,"1AEA1C6C21844C0B872CE67C6A91B452","2019-09-01 00:06:05","2019-09-01 00:06:05","3545084","4","108.252.xxx.xxx",18352,9648,20,"Tucker, GA","United States","US",33.8500,-84.1700,"AT&T","AT&T U-verse","1","22","2","United States","US","Georgia","GA","Kennesaw",34.010,-84.624,28.3198,"Cobb County, GA, USA","Cobb County","administrative_area_level_2","United States","US","Georgia","Cobb County","","30152","",45.5256
126554362,"1D5B4EFD81764F4FAF6E21E683B2831D","2019-09-01 00:05:35","2019-09-01 00:06:05","8408280","5","78.124.xxx.xxx",5780,776,39,"Vic","Spain","ES",41.9303,2.2500,"Fundacio Guifi.net","Sfr Collectivites SA","1","22","2","France","FR","Occitanie","OCC","Gragnague",43.683,1.583,125.886,"Gragnague, France","Gragnague","locality","France","FR","Midi-Pyrénées","Haute-Garonne","","31380","",202.368
126554363,"E1050DEAF1CD4DB1875BDE52DCD783DC","2019-09-01 00:06:05","2019-09-01 00:06:05","3003095","4","76.203.xxx.xxx",71887,88203,15,"San Antonio, TX","United States","US",29.4167,-98.5000,"AT&T","AT&T INTERNET SERVICES","1","2","1","United States","US","Texas","TX","El Paso",31.874,-106.451,502.659,"El Paso, TX, USA","El Paso","locality","United States","US","Texas","El Paso County","","79930","",808.051
126554364,"F2C871B6D240463B9A2A98B017984378","2019-09-01 00:05:31","2019-09-01 00:06:05","3054047","5","5.89.xxx.xxx",44364,27441,19,"Matera","Italy","IT",40.6663,16.6044,"Telecom Italia S.p.A.","Vodafone Italia DSL","1","2","2","Italy","IT","Apulia","75","Taranto",40.476,17.229,35.3904,"Italy","Italy","country","Italy","IT","","","","","",56.892
126554365,"52C542E95AB242689EA31DCFD4E13862","2019-08-31 22:58:17","2019-09-01 00:06:05","7009657","4","120.136.xxx.xxx",0,0,223,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Orixcom","UNKNOWN","","0","1","United Arab Emirates","AE","UNKNOWN","??","Al Nahda",25.290,55.374,5.4338,"","","","","","","","","","",8.73512
126554366,"2F679D7DBFDE447F98280EC020858550","2019-09-01 00:05:29","2019-09-01 00:06:06","7746692","5","81.213.xxx.xxx",26376,4929,15,"Ankara","Turkey","TR",39.8750,32.8333,"Turksat Kablonet","Turk Telekom","1","2","1","Turkey","TR","Ankara","06","Ankara",39.923,32.837,3.32877,"Ankara, Ankara, Turkey","Ankara","locality","Turkey","TR","Ankara","","","06300","",5.35117
126554367,"68580E2F61A048D9B0D4B7AD29A22AAD","2019-09-01 00:06:06","2019-09-01 00:06:06","1462373","4","82.31.xxx.xxx",90486,36443,6,"Nottingham","Great Britain","GB",52.9548,-1.1581,"Virgin Media","Virgin Media","1","22","1","United Kingdom","GB","Lincolnshire","LIN","Waddington",53.166,-0.533,29.8226,"Lincoln LN5, UK","Waddington","locality","United Kingdom","GB","England","Lincolnshire","North Kesteven District, Waddington","LN5","",47.9414
126554368,"CAE8BA68E84B41A8A130A15E0E71E4AB","2019-09-01 00:06:09","2019-09-01 00:06:09","4237525","4","117.20.xxx.xxx",44543,17619,5,"Brisbane","Australia","AU",-27.4728,153.0278,"Telstra","Aussie Broadband","1","2","2","Australia","AU","Queensland","QLD","Brisbane",-27.467,153.028,0.33945,"South Brisbane QLD 4101, Australia","South Brisbane","locality","Australia","AU","Queensland","Brisbane City","","4101","",0.545684
126554369,"35102408B4C145EF8F150A8429BBE3BF","2019-09-01 00:06:09","2019-09-01 00:06:09","6548579","4","173.239.xxx.xxx",48208,90383,303,"Kwai Chung","Hong Kong","HK",22.3668,114.1302,"CSL","LogicWeb Inc","0","22","1","Hong Kong","HK","Central And Western District","HCW","Hong Kong",22.283,114.150,5.91301,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","","",9.50547
126554370,"25B519308EAF4DE3A0E1D9866A885CC2","2019-09-01 00:05:30","2019-09-01 00:06:10","7432935","5","42.112.xxx.xxx",10836,7301,5,"Ho Chi Minh","Vietnam","VN",10.7500,106.6667,"CMC Telecom","FPT Telecom Company","1","22","2","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.750,106.666,0,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","","",0
126554371,"4EF6D06DD75F43DF85702DD34F18FAB0","2019-09-01 00:05:40","2019-09-01 00:06:10","7048607","5","106.245.xxx.xxx",900190,180556,2,"Seoul","South Korea","KR",37.5833,127.0000,"Speedtest.net","LG DACOM Corporation","1","22","1","South Korea","KR","Seoul","11","Seoul",37.566,126.999,1.16929,"Seoul, South Korea","Seoul","locality","South Korea","KR","","","","135-012","",1.8797
126554372,"D349DFD5DAC4485681606C63237291CD","2019-09-01 00:05:38","2019-09-01 00:06:11","7136547","5","58.8.xxx.xxx",610522,122048,2,"Pathum Thani","Thailand","TH",14.0208,100.5250,"3BB","True Internet","1","22","2","Thailand","TH","Phra Nakhon Si Ayutthaya","14",\N,14.183,100.283,19.7295,"Phra Nakhon Si Ayutthaya, Thailand","Phra Nakhon Si Ayutthaya","administrative_area_level_1","Thailand","TH","Phra Nakhon Si Ayutthaya","","","","",31.7163
126554373,"7B291A69D7B646CC93D1D969EFD0D6AD","2019-09-01 00:06:25","2019-09-01 00:06:11","8401950","5","202.209.xxx.xxx",93005,114137,4,"Nomi","Japan","JP",36.4360,136.5420,"JAIST(ino-lab)","Research Organization of Information and Systems","0","22","1","Japan","JP","Fukui Prefecture","18","Echizen",35.900,136.166,42.5884,"Echizen, Fukui Prefecture, Japan","Echizen","locality","Japan","JP","Fukui Prefecture","","","915-0014","",68.4631
126554374,"7AB8E3D9714A4C218B8E78DF8518AA58","2019-09-01 00:05:37","2019-09-01 00:06:11","8426578","5","169.0.xxx.xxx",16961,9905,4,"Durban","South Africa","ZA",-29.8697,31.0236,"MWEB Connect","AFRIHOST OTHER","1","2","1","South Africa","ZA","Gauteng","GT","Johannesburg",-26.192,28.071,311.704,"Johannesburg, South Africa","Johannesburg","locality","South Africa","ZA","Gauteng","City of Johannesburg Metropolitan Municipality","City of Johannesburg Metropolitan Municipality","2193","",501.08
126554375,"BE3BD0EAFACC45B6AB6A6E5BE42ECDFF","2019-09-01 00:06:11","2019-09-01 00:06:11","7045380","4","87.101.xxx.xxx",281146,53419,12,"Montreal, QC","Canada","CA",45.5017,-73.5673,"AltimaTelecom","M247 Europe SRL","1","0","2","Canada","CA","Québec","QC","Montreal",45.511,-73.568,0.679595,"Montreal, QC H3B, Canada","Montreal","locality","Canada","CA","Québec","Montreal","","H3B","",1.09249
126554376,"E34097D9560A4568AECF8EE572B315F2","2019-09-01 00:04:29","2019-09-01 00:06:12","8426578","5","169.0.xxx.xxx",6144,12614,4,"Durban","South Africa","ZA",-29.8697,31.0236,"123NET fibre","AFRIHOST OTHER","1","2","1","South Africa","ZA","Gauteng","GT","Johannesburg",-26.192,28.071,311.704,"Johannesburg, South Africa","Johannesburg","locality","South Africa","ZA","Gauteng","City of Johannesburg Metropolitan Municipality","City of Johannesburg Metropolitan Municipality","2193","",501.08
126554377,"3ECF99D2B1884AB38ACD0870E857D0B1","2019-09-01 00:05:38","2019-09-01 00:06:12","7805988","5","95.71.xxx.xxx",93355,111366,6,"Buzuluk","Russian Federation","RU",52.7833,52.2500,"City-Line","Rostelecom","1","22","2","Russia","RU","Orenburg Oblast","ORE","Buzuluk",52.783,52.250,0,"Buzuluk, Orenburg Oblast, Russia","Buzuluk","locality","Russia","RU","Orenburg Oblast","gorod Buzuluk","","461046","",0
126554378,"95AD00B210C141EDBD043FF7B28DD55A","2019-08-31 22:35:30","2019-09-01 00:06:12","8426578","5","105.4.xxx.xxx",522,893,118,"Johannesburg","South Africa","ZA",-26.2044,28.0456,"Afrihost","Cell C","1","2","1","South Africa","ZA","Gauteng","GT","Johannesburg",-26.192,28.071,1.77434,"Johannesburg, South Africa","Johannesburg","locality","South Africa","ZA","Gauteng","City of Johannesburg Metropolitan Municipality","City of Johannesburg Metropolitan Municipality","2001","",2.85234
126554379,"031FFA9D95014A4C9350641A86733697","2019-08-31 22:33:26","2019-09-01 00:06:12","8426578","5","169.0.xxx.xxx",368,461,46,"Durban","South Africa","ZA",-29.8697,31.0236,"123NET fibre","AFRIHOST OTHER","1","2","1","South Africa","ZA","Gauteng","GT","Johannesburg",-26.192,28.071,311.704,"Johannesburg, South Africa","Johannesburg","locality","South Africa","ZA","Gauteng","City of Johannesburg Metropolitan Municipality","City of Johannesburg Metropolitan Municipality","2193","",501.08
126554380,"87AFBF301B41463C8C77AF78966EE526","2019-09-01 00:05:38","2019-09-01 00:06:12","8309347","5","119.4.xxx.xxx",42504,25735,2,"Chengdu","China","CN",30.6586,104.0647,"China Unicom","China Unicom Sichuan","1","22","1","China","CN","Sichuan","SC","Chengdu",30.666,104.066,0.571602,"Chengdu, Sichuan, China","Chengdu","locality","China","CN","Sichuan","","","","",0.91888
126554381,"12AA922E52574997BE2D16E570BA68A3","2019-09-01 00:05:38","2019-09-01 00:06:12","4395444","5","83.32.xxx.xxx",630389,625916,1,"Madrid","Spain","ES",40.4000,-3.6833,"ServiHosting Networks","Telefonica de Espana","1","22","2","Spain","ES","Community of Madrid","MD","Madrid",40.416,-3.702,1.52829,"Madrid, Madrid, Spain","Madrid","locality","Spain","ES","Community of Madrid","Madrid","Área Metropolitalitana y Corredor del Henares, Madrid","28012","",2.45681
126554383,"A353DAC29B8A452E83FA3C1D3A2BFA09","2019-09-01 00:05:57","2019-09-01 00:06:13","6866769","5","217.72.xxx.xxx",947853,33611,5,"Rosenheim","Germany","DE",47.8500,12.1333,"Komro GmbH","Komro GmbH","1","22","2","Germany","DE","Bavaria","BY","Rosenheim",47.850,12.133,0,"Rosenheim, Germany","Rosenheim","locality","Germany","DE","Bavaria","Upper Bavaria","","83022","",0
126554384,"60334C77B1F44C9EB697F0E7D591EADD","2019-09-01 00:05:33","2019-09-01 00:06:15","5492085","5","73.194.xxx.xxx",96040,40999,17,"New Castle, DE","United States","US",39.6620,-75.5668,"Comcast","Comcast Cable","1","22","1","United States","US","New Jersey","NJ","Mount Laurel",39.957,-74.916,40.1497,"Mt Laurel, NJ, USA","Mount Laurel","locality","United States","US","New Jersey","Burlington County","","08054","",64.5428
126554385,"F5552C34472A44669AFFD45B1A4C9F2E","2019-09-01 00:06:15","2019-09-01 00:06:15","4380620","4","89.187.xxx.xxx",26827,14129,10,"Prague","Czech Republic","CZ",50.0833,14.4167,"Dial Telecom, a.s.","DataCamp s.r.o.","0","0","1","Czech Republic","CZ","Central Bohemian Region","20","Rynholec",50.133,13.916,22.4488,"Lány, Czech Republic","Lány","locality","Czech Republic","CZ","Central Bohemian Region","Kladno District","","270 61","",36.0876
126554386,"7086C691AB784B06A377E27D35D204AC","2019-09-01 00:05:23","2019-09-01 00:06:18","7658059","5","43.243.xxx.xxx",4793,18005,8,"Pune","India","IN",18.5203,73.8567,"Gazon Communications India Limited","Shah Solutions","1","2","2","India","IN","Maharashtra","MH","Pune",18.533,73.866,1.11309,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411030","",1.78936
126554387,"D4A3ACD283FB4D458E081C7BBCDD1DBB","2019-09-01 00:05:42","2019-09-01 00:06:18","8426579","5","212.12.xxx.xxx",27395,13857,224,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"STC Solutions","Nour Communications","1","2","2","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.653,46.715,0.415153,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","12631","",0.66738
