test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start,km_between
3423744194,151842618,"2019-09-01 00:03:38","37.76.xxx.xxx",81851,12684,26,"Arnót","Hungary","HU",48.1320,20.8594,"O&T Kft","Hungary","HU","Borsod-Abaúj-Zemplén","BZ","Kazincbarcika",48.246,20.618,13.6134,12,12,"Magyar Telekom","1","Telekom HU","HU","216","30","iPhone 8 Plus","12.4.1",1,"Kazincbarcika, 3700 Hungary","Kazincbarcika","locality","Hungary","HU","Borsod-Abaúj-Zemplén","Kazincbarcika Subregion","","3700","","48.24604","20.61880",1,21.2854
3423744203,174779048,"2019-09-01 00:03:38","112.96.xxx.xxx",31124,6585,35,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","China","CN","Guangdong","GD","Foshan",23.143,113.026,15.3212,12,12,"China Unicom Guangdong province","1","中国联通","CN","460","1","iPhone 6","12.3.1",1,"Foshan, Guangdong, China","Foshan","locality","China","CN","Guangdong","","","","","23.14422","113.02597",1,18.9495
3423744209,143480562,"2019-09-01 00:03:38","185.32.xxx.xxx",39590,10688,35,"Rosh HaAyin","Israel","IL",32.0833,34.9500,"Spotnet Ltd","Palestine","PS","Nablus","NBS","Nablus",32.224,35.259,20.5747,12,12,"HOT Mobile Ltd.","1","HOT mobile","IL","425","7","iPhone 6S","13.0",1,"Nablus","Nablus","locality","Palestine","PS","","","","","","32.22400","35.25955",1,32.4957
3423744213,126238944,"2019-09-01 00:03:39","115.164.xxx.xxx",24984,11254,67,"Batam","Indonesia","ID",1.0667,104.0167,"Telin","Malaysia","MY","Sarawak","13","Kuching",1.545,110.354,439.519,12,12,"DIGI","1","Maxis","MY","502","12","iPhone 8 Plus","12.3.2",1,"Kuching, Sarawak, Malaysia","Kuching","locality","Malaysia","MY","Sarawak","Bahagian Kuching","Kuching","93200","","1.54528","110.35448",1,709.542
3423744216,97728681,"2019-09-01 00:03:39","99.203.xxx.xxx",722,682,28,"Burbank, CA","United States","US",34.1808,-118.3090,"Sprint","United States","US","California","CA","Burbank",34.180,-118.309,0,12,12,"Sprint PCS","1","Virgin","US","310","120","iPhone 6 Plus","12.4.1",2,"Burbank, CA, USA","Burbank","locality","United States","US","California","Los Angeles County","","91502","","34.18080","-118.30900",2,0
3423744222,166319929,"2019-09-01 00:03:39","223.228.xxx.xxx",131,2358,81,"Margao","India","IN",15.2832,73.9862,"Flashcom Network Pvt Ltd","India","IN","Karnataka","KA","Belgaum",15.881,74.492,53.3833,12,12,"BHARTI Airtel","1","AirTel","IN","404","45","iPhone XS","12.4.1",1,"Belagavi, Karnataka 590001, India","Belagavi","locality","India","IN","Karnataka","Belagavi","","590019","","15.88160","74.49218",1,85.079
3423744225,154472522,"2019-09-01 00:03:39","107.77.xxx.xxx",94071,2781,33,"Fremont, CA","United States","US",37.5483,-121.9886,"CodecCloud(HK)Limited","United States","US","California","CA","Felton",37.047,-122.053,34.8366,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone XR","13.1",1,"Felton, CA, USA","Felton","locality","United States","US","California","Santa Cruz County","","95018","","","",0,52.0655
3423744227,173007716,"2019-09-01 00:03:39","172.58.xxx.xxx",49627,44416,36,"Brooklyn, NY","United States","US",40.6782,-73.9442,"Neptune Networks","United States","US","New York","NY","New York",40.715,-73.771,9.41732,12,12,"T-MOBILE USA","1","TFW","US","310","260","iPhone XR","13.1",1,"New York, NY, USA","New York","locality","United States","US","New York","","","11423","","40.71516","-73.77137",1,10.0437
3423744231,173652027,"2019-09-01 00:03:40","223.24.xxx.xxx",71263,31232,37,"Saraburi","Thailand","TH",14.5289,100.9101,"3BB","Thailand","TH","Nakhon Ratchasima","30","Nakhon Ratchasima",14.981,102.090,84.9107,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone XS Max","13.1.1",1,"Nakhon Ratchasima, Mueang Nakhon Ratchasima District, Nakhon Ratchasima 30000, Thailand","Nakhon Ratchasima","locality","Thailand","TH","Nakhon Ratchasima","Mueang Nakhon Ratchasima District","","30000","","14.98113","102.09025",1,138.579
3423744245,174595055,"2019-09-01 00:03:41","95.184.xxx.xxx",28036,33511,22,"Kharj","Saudi Arabia","SA",24.1455,47.3119,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.653,46.715,51.4637,12,12,"SaudiNet","1","STC","SA","420","1","iPhone XS","12.2",2,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","12631","","24.65370","46.71520",2,82.7306
3423744247,158529166,"2019-09-01 00:03:41","184.22.xxx.xxx",75020,45716,7,"Samut Prakarn","Thailand","TH",13.5991,100.5998,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.672,100.627,5.42558,0,0,"AIS Fibre","1","Unknown","","0","0","iPad7,5","12.4",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10260","","13.67270","100.62771",1,19.0304
3423744252,130406771,"2019-09-01 00:03:41","109.40.xxx.xxx",5986,7113,47,"Dusseldorf","Germany","DE",51.2256,6.7828,"myLoc managed IT AG","Germany","DE","North Rhine-Westphalia","NW","Dortmund",51.560,7.465,37.4963,12,12,"Vodafone GmbH","1","Vodafone.de","DE","262","2","iPhone 8","12.4",2,"Dortmund, Germany","Dortmund","locality","Germany","DE","North Rhine-Westphalia","","","44339","","51.56070","7.46570",2,60.2772
3423744258,62574763,"2019-09-01 00:03:42","37.161.xxx.xxx",34587,15688,78,"Tivoli","Italy","IT",41.9612,12.7940,"AirMaxItalia","Italy","IT","Lazio","62","Anagni",41.701,13.134,25.0947,12,12,"Iliad Italia","1","Carrier","IT","222","50","iPad Air 2","13.1",1,"03012 Zona Industriale Paduni-selciatella FR, Italy","Zona Industriale Paduni-selciatella","locality","Italy","IT","Lazio","Province of Frosinone","Anagni","03012","","41.70183","13.13478",1,38.8811
3423744259,123713827,"2019-09-01 00:03:42","213.55.xxx.xxx",39125,30591,55,"Luxembourg","Luxembourg","LU",49.6116,6.1319,"POST Luxembourg","Switzerland","CH","Zurich","ZH","Zurich",47.387,8.500,188.24,12,12,"Salt Mobile SA","1","Salt","CH","228","3","iPhone 7 Plus","12.4.1",1,"Zürich, Switzerland","Zürich","locality","Switzerland","CH","Zurich","Zürich District","","8048","","47.38792","8.50032",1,306.668
3423744264,164398354,"2019-09-01 00:03:42","106.200.xxx.xxx",11018,12217,31,"Hyderabad","India","IN",17.3700,78.4800,"Pioneer Elabs Limited.","India","IN","Telangana","TG","Hyderabad",17.451,78.406,7.43271,12,12,"BHARTI Airtel","1","AirTel","IN","404","49","iPhone 7","12.4",1,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500018","","17.45147","78.40659",1,0.836842
3423744283,173242542,"2019-09-01 00:03:44","213.87.xxx.xxx",1549,473,23,"Moscow","Russian Federation","RU",55.7517,37.6178,"NetRack","Russia","RU","Moscow","MOW","Moscow",55.752,37.617,0.0730052,12,12,"MTS PJSC","1","Mobile TeleSystems","RU","250","1","iPhone 6","12.4.2",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012","","55.75270","37.61720",2,0.148525
3423744284,111036859,"2019-09-01 00:03:44","1.126.xxx.xxx",6837,2472,27,"Perth","Australia","AU",-31.9554,115.8585,"Optus","Australia","AU","Western Australia","WA","Perth",-31.967,115.862,0.856465,5,5,"Telstra Internet","1","Telstra","AU","505","1","iPad3","9.3.6",2,"Perth Outskirts WA, Australia","Perth Outskirts","locality","Australia","AU","Western Australia","","","","","","",0,0.448853
3423744285,174791579,"2019-09-01 00:03:44","83.220.xxx.xxx",2836,23327,30,"Moscow","Russian Federation","RU",55.7517,37.6178,"Tele2 Russia","Russia","RU","Moscow","MOW","Moscow",55.752,37.617,0.0730052,12,12,"VimpelCom","1","Beeline","RU","250","99","iPhone SE","12.3.1",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012","","55.75270","37.61720",2,0.148525
3423744298,142473427,"2019-09-01 00:03:44","91.253.xxx.xxx",26832,7289,62,"Nuoro","Italy","IT",40.3287,9.4562,"Sirius Technology SRL","Italy","IT","Sardinia","88","Santa Teresa Gallura",41.232,9.188,64.0514,12,12,"Wind Tre","1","3 ITA","IT","222","99","iPhone 7","12.3.1",1,"Santa Teresa Gallura OT, Italy","Santa Teresa Gallura","locality","Italy","IT","Sardinia","Province of Olbia-Tempio","Santa Teresa di Gallura","07028","","41.23227","9.18868",1,94.5092
3423744341,148744216,"2019-09-01 00:03:46","80.187.xxx.xxx",35043,19117,38,"Cologne","Germany","DE",50.9364,6.9528,"hotspot.koeln","Germany","DE","Hesse","HE","Bad Wildungen",51.108,9.112,94.7096,12,12,"Deutsche Telekom AG","1","Telekom.de","DE","262","1","iPhone 8 Plus","13.1",1,"Bad Wildungen, Germany","Bad Wildungen","locality","Germany","DE","Hesse","Kassel","Waldeck-Frankenberg","34537","","51.10816","9.11245",1,152.654
3423744343,174791801,"2019-09-01 00:03:47","92.40.xxx.xxx",51998,25237,56,"Telford","United Kingdom","GB",52.6784,-2.4453,"Exascale Limited","United Kingdom","GB","Birmingham","BIR","Longbridge",52.396,-1.995,27.1575,12,12,"Three","1","Three","GB","234","20","iPhone XS Max","12.4",1,"Birmingham B45, UK","Rednal","locality","United Kingdom","GB","England","West Midlands","Birmingham","B45","","52.39652","-1.99597",1,43.9788
3423744346,168422590,"2019-09-01 00:03:47","223.141.xxx.xxx",89004,14405,29,"Taichung","Taiwan","TW",24.1500,120.6667,"Taiwan Mobile","Taiwan","TW","Taichung City","TXG","Shalu",24.243,120.564,9.14244,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone XR","12.4",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","433","","24.24437","120.56287",1,14.4503
3423744347,140223786,"2019-09-01 00:03:47","126.205.xxx.xxx",3190,11585,44,"Tokyo","Japan","JP",35.6833,139.6833,"GLBB Japan","Japan","JP","Shiga Prefecture","25","Nagahama",35.384,136.263,193.591,12,12,"Softbank BB","1","ソフトバンク","JP","440","20","iPhone 7","12.4",1,"Nagahama, Shiga Prefecture, Japan","Nagahama","locality","Japan","JP","Shiga Prefecture","","","526-0024","","35.37842","136.26482",1,310.94
3423744351,174790608,"2019-09-01 00:03:47","114.124.xxx.xxx",759,1068,27,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT. JARINGAN VNT INDONESIA","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.174,106.829,0.475105,12,12,"Telkomsel","1","Carrier","ID","510","10","iPhone X","12.4.1",2,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110","","-6.17410","106.82960",2,0.740614
3423744355,174791802,"2019-09-01 00:03:48","77.97.xxx.xxx",218955,20801,6,"Croydon","Great Britain","GB",51.3762,-0.0982,"Virgin Media","United Kingdom","GB","Merton","MRT","Morden",51.393,-0.199,4.53244,13,13,"Virgin Media","1","","","","","AppleTV6,2","12.4.1",2,"Morden, Greater London SM4, UK","Morden","locality","United Kingdom","GB","England","Greater London","London Borough of Merton","SM4","","51.39320","-0.19960",2,7.10918
3423744357,163570639,"2019-09-01 00:03:48","107.77.xxx.xxx",30489,11095,70,"Walnut Creek, CA","United States","US",37.9101,-122.0652,"AT&T Wireless","United States","US","Hawaii","HI","Kapolei",21.330,-158.076,2429.07,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone XS Max","12.4.1",1,"Kapolei, HI, USA","Kapolei","locality","United States","US","Hawaii","Honolulu County","","96707","","21.33038","-158.07713",1,3902.54
3423744358,151001948,"2019-09-01 00:03:48","49.33.xxx.xxx",6618,5118,41,"Navi Mumbai","India","IN",19.0330,73.0297,"Jio","India","IN","Maharashtra","MH","Mumbai",19.171,72.941,11.1578,12,12,"Jio","1","Jio","IN","405","872","iPhone XS","13.1.1",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400082","","19.17406","72.93539",1,22.3864
3423744360,141796549,"2019-09-01 00:03:48","5.90.xxx.xxx",52455,27052,26,"Reggio Emilia","Italy","IT",44.7000,10.6333,"WiMORE S.r.l.","Italy","IT","Emilia-Romagna","45","Ferrara",44.804,11.413,38.9879,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone X","12.4.1",1,"Terre del Reno FE, Italy","Terre del Reno","administrative_area_level_3","Italy","IT","Emilia-Romagna","Province of Ferrara","Terre del Reno","44047","","44.80489","11.41321",1,99.3072
3423744362,112827935,"2019-09-01 00:03:48","5.171.xxx.xxx",17405,5718,38,"Campobasso","Italy","IT",41.5603,14.6627,"Dimensione Srl","Italy","IT","Apulia","75","Serracapriola",41.823,15.140,30.6858,12,12,"Telecom Italia Mobile","1","Carrier","IT","222","7","iPhone 6","12.4.1",1,"Serracapriola, Province of Foggia, Italy","Serracapriola","administrative_area_level_3","Italy","IT","Apulia","Province of Foggia","Serracapriola","71010","","41.82376","15.14068",1,48.4578
3423744364,131868072,"2019-09-01 00:03:48","39.8.xxx.xxx",15141,6837,30,"Taichung","Taiwan","TW",24.1500,120.6667,"Taiwan Mobile","Taiwan","TW","Taichung City","TXG","Nantun",24.158,120.652,1.05897,12,12,"FarEasTone","1","遠傳電信","TW","466","1","iPhone 7","12.4.1",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","407","","24.15831","120.65261",1,3.01872
3423744375,174732555,"2019-09-01 00:03:49","182.232.xxx.xxx",4157,2747,31,"Bangkok","Thailand","TH",13.7500,100.4833,"CAT Telecom","Thailand","TH","Nonthaburi","12","Nonthaburi",13.858,100.539,8.38698,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 7 Plus","12.4.1",1,"Nonthaburi, Mueang Nonthaburi District, Nonthaburi, Thailand","Nonthaburi","locality","Thailand","TH","Nonthaburi","Mueang Nonthaburi District","","11000","","13.85829","100.53947",1,9.2625
3423744387,156281864,"2019-09-01 00:03:50","85.52.xxx.xxx",128877,42961,42,"Madrid","Spain","ES",40.4168,-3.7038,"Orange","Spain","ES","Region of Murcia","MC","La Tercia",37.870,-1.100,224.773,12,12,"Orange Espana","1","Orange España","ES","214","3","iPhone 8","13.1",1,"Region of Murcia, Spain","Region of Murcia","administrative_area_level_1","Spain","ES","Region of Murcia","","","30155","","37.87003","-1.10072",1,362.251
3423744394,170930972,"2019-09-01 00:03:51","5.244.xxx.xxx",42102,696,74,"Jazan","Saudi Arabia","SA",16.8894,42.5706,"Mobily","Saudi Arabia","SA","Aseer Province","14","Khamis Mushait",18.283,42.759,97.247,12,12,"Mobily","1","Mobily","SA","420","3","iPhone XS","12.4.1",1,"Khamis Mushait Saudi Arabia","Khamis Mushait","locality","Saudi Arabia","SA","Aseer Province","","","62468","","18.28376","42.75924",1,158.457
3423744398,155807159,"2019-09-01 00:03:51","49.32.xxx.xxx",16919,13550,23,"Mumbai","India","IN",18.9647,72.8258,"HNS","India","IN","Maharashtra","MH","Mumbai",18.991,72.834,1.91351,12,12,"Jio","1","Jio","IN","405","864","iPhone 6","12.4.1",2,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400012","","18.99120","72.83420",2,1.14527
3423744400,170306494,"2019-09-01 00:03:51","176.59.xxx.xxx",34177,7064,36,"Nakhabino","Russian Federation","RU",55.8456,37.1708,"Fortex","Russia","RU","Moscow Oblast","MOS","Dukhanino",55.961,36.968,11.2367,6,6,"T2 Mobile LLC","1","TELE2","RU","250","20","iPhone 7","12.4.1",1,"Istrinsky District, Moscow Oblast, Russia","Istrinsky District","administrative_area_level_2","Russia","RU","Moscow Oblast","Istrinsky District","","143512","","55.96199","36.96864",1,20.0687
3423744416,140884887,"2019-09-01 00:03:52","49.184.xxx.xxx",23921,8635,19,"Melbourne","Australia","AU",-37.8136,144.9631,"Internode","Australia","AU","Victoria","VIC","Wheelers Hill",-37.900,145.174,13.0169,12,12,"Optus","1","OPTUS","AU","505","2","iPhone 6S","12.4",1,"Wheelers Hill VIC 3150, Australia","Wheelers Hill","locality","Australia","AU","Victoria","Monash City","","3150","","-37.90069","145.17440",1,21.5879
3423744419,104104165,"2019-09-01 00:03:53","115.164.xxx.xxx",232,121,83,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","Malaysia","MY","Selangor","10","Seri Kembangan",3.038,101.710,5.20663,6,6,"DIGI","1","DiGi","MY","502","16","iPhone5S","12.1.3",2,"Seri Kembangan, Selangor, Malaysia","Seri Kembangan","locality","Malaysia","MY","Selangor","Petaling","Petaling","43300","","","",0,9.26043
3423744421,151368276,"2019-09-01 00:03:53","172.58.xxx.xxx",17020,8295,30,"Irvine, CA","United States","US",33.6842,-117.7925,"T-Mobile","United States","US","California","CA","Garden Grove",33.762,-117.932,9.68672,12,12,"T-MOBILE USA","1","Carrier","US","310","260","iPhone XS","13.1.1",2,"Garden Grove, CA, USA","Garden Grove","locality","United States","US","California","Orange County","","92843","2607:fb90:5d6:3c2x:xxxx:xxxx:xxxx:xxxx","33.76200","-117.93250",2,19.3082
3423744430,166000548,"2019-09-01 00:03:53","203.144.xxx.xxx",2678,23728,259,"Phnom Penh","Cambodia","KH",11.5500,104.9167,"Smart Axiata","Cambodia","KH","Kandal","8","Phumi Chey Thum",11.677,105.055,12.9126,12,12,"CAMGSM Company","1","Carrier","KH","456","1","iPhone 7 Plus","12.4.1",1,"Vihear Suor Commune, Cambodia","Vihear Suor Commune","sublocality_level_1","Cambodia","KH","Kandal","Khsach Kandal","","","","11.67935","105.05626",1,27.9945
3423744449,174728777,"2019-09-01 00:03:55","223.24.xxx.xxx",3671,4789,21,"Bangkok","Thailand","TH",13.7500,100.4833,"Bangmod Enterprise Co., Ltd.","Thailand","TH","Rayong","21","Ban Huai Pong",12.725,101.146,83.7505,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone5S","12.4",1,"Map Ta Phut, Mueang Rayong District, Rayong, Thailand","Map Ta Phut","locality","Thailand","TH","Rayong","Mueang Rayong District","","21150","","12.72550","101.14622",1,131.731
3423744462,130162027,"2019-09-01 00:03:56","1.46.xxx.xxx",13243,4761,35,"Nonthaburi","Thailand","TH",13.8621,100.5144,"AIS","Thailand","TH","Pathum Thani","13","Rangsit City Municipality",13.990,100.652,12.8151,12,12,"DTAC","1","dtac","TH","520","5","iPhone 7 Plus","13.1",1,"Rangsit, Thanyaburi District, Pathum Thani, Thailand","Rangsit","locality","Thailand","TH","Pathum Thani","Thanyaburi District","","12130","","13.99028","100.65260",1,17.4223
3423744464,137628569,"2019-09-01 00:03:56","223.176.xxx.xxx",10046,16746,24,"New Delhi","India","IN",28.6700,77.4200,"Powernet Communications Pvt. Ltd.","India","IN","Uttar Pradesh","UP","Budhana",29.328,77.465,45.6225,12,12,"BHARTI Airtel","1","AirTel","IN","404","97","iPhone SE","13.1.1",1,"Hussainpur Kalan, Uttar Pradesh 251309, India","Hussainpur Kalan","locality","India","IN","Uttar Pradesh","Muzaffarnagar","","251309","","29.32371","77.46501",1,68.347
3423744466,170034802,"2019-09-01 00:03:56","111.82.xxx.xxx",2388,5053,24,"Taichung","Taiwan","TW",24.1500,120.6667,"Taiwan Mobile","Taiwan","TW","Taichung City","TXG","Xitun",24.170,120.642,2.1005,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone XR","13.1.1",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","407","","24.17060","120.64225",1,4.15403
3423744470,174791682,"2019-09-01 00:03:56","106.206.xxx.xxx",43136,12299,33,"Bangalore","India","IN",12.9716,77.5946,"JIFFY CABLE AND DATACOM","India","IN","Karnataka","KA","Kolar",13.131,78.170,40.3567,12,12,"BHARTI Airtel","1","AirTel","IN","404","95","iPhone X","12.3.1",1,"Tamaka, Karnataka 563101, India","Tamaka","locality","India","IN","Karnataka","Kolar","","563103","","13.13160","78.17055",1,61.0608
3423744481,169010516,"2019-09-01 00:03:57","99.203.xxx.xxx",37624,2868,80,"Stockton, CA","United States","US",37.9577,-121.2908,"Velociter Wireless","United States","US","California","CA","Stockton",37.978,-121.330,2.60077,12,12,"Sprint PCS","1","Sprint","US","312","530","iPad8,7","13.1.1",1,"Stockton, CA, USA","Stockton","locality","United States","US","California","San Joaquin County","","95204","","37.97873","-121.33034",1,3.25493
3423744485,98660445,"2019-09-01 00:03:57","1.46.xxx.xxx",22613,9437,39,"Nonthaburi","Thailand","TH",13.8621,100.5144,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.852,100.564,3.45899,12,12,"DTAC","1","dtac","TH","520","5","iPhone 7","12.4.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10220","","13.85280","100.56408",1,12.4674
3423744489,174130020,"2019-09-01 00:03:57","106.198.xxx.xxx",37511,8769,24,"New Delhi","India","IN",28.6100,77.2300,"Excitel","India","IN","Delhi","DL","New Delhi",28.601,77.198,1.98038,12,12,"BHARTI Airtel","1","AirTel","IN","404","70","iPhone XR","12.4",2,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110011","","28.60140","77.19890",2,3.13326
